Datum;Tijd;Parameter;Locatie;Waarde;Eenheid;Windrichting;Windrichting eenheid;Bemonsteringshoogte;Referentievlak;
2-1-2022;18:00:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;21;cm;217;graden;-999999999;NVT;
2-1-2022;18:10:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;21;cm;217;graden;-999999999;NVT;
2-1-2022;18:20:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;21;cm;214;graden;-999999999;NVT;
2-1-2022;18:30:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;21;cm;212;graden;-999999999;NVT;
2-1-2022;18:40:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;23;cm;213;graden;-999999999;NVT;
2-1-2022;18:50:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;24;cm;213;graden;-999999999;NVT;
2-1-2022;19:00:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;24;cm;211;graden;-999999999;NVT;
2-1-2022;19:10:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;23;cm;208;graden;-999999999;NVT;
2-1-2022;19:20:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;20;cm;207;graden;-999999999;NVT;
2-1-2022;19:30:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;21;cm;206;graden;-999999999;NVT;
2-1-2022;19:40:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;23;cm;206;graden;-999999999;NVT;
2-1-2022;19:50:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;23;cm;204;graden;-999999999;NVT;
2-1-2022;20:00:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;24;cm;204;graden;-999999999;NVT;
2-1-2022;20:10:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;24;cm;204;graden;-999999999;NVT;
2-1-2022;20:20:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;26;cm;199;graden;-999999999;NVT;
2-1-2022;20:30:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;27;cm;195;graden;-999999999;NVT;
2-1-2022;20:40:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;25;cm;191;graden;-999999999;NVT;
2-1-2022;20:50:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;24;cm;188;graden;-999999999;NVT;
2-1-2022;21:00:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;22;cm;176;graden;-999999999;NVT;
2-1-2022;21:10:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;20;cm;183;graden;-999999999;NVT;
2-1-2022;21:20:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;20;cm;190;graden;-999999999;NVT;
2-1-2022;21:30:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;21;cm;205;graden;-999999999;NVT;
2-1-2022;21:40:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;23;cm;212;graden;-999999999;NVT;
2-1-2022;21:50:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;28;cm;205;graden;-999999999;NVT;
2-1-2022;22:00:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;33;cm;210;graden;-999999999;NVT;
2-1-2022;22:10:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;35;cm;228;graden;-999999999;NVT;
2-1-2022;22:20:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;32;cm;243;graden;-999999999;NVT;
2-1-2022;22:30:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;27;cm;244;graden;-999999999;NVT;
2-1-2022;22:40:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;29;cm;242;graden;-999999999;NVT;
2-1-2022;22:50:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;31;cm;248;graden;-999999999;NVT;
2-1-2022;23:00:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;32;cm;253;graden;-999999999;NVT;
2-1-2022;23:10:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;34;cm;249;graden;-999999999;NVT;
2-1-2022;23:20:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;34;cm;245;graden;-999999999;NVT;
2-1-2022;23:30:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;30;cm;241;graden;-999999999;NVT;
2-1-2022;23:40:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;29;cm;238;graden;-999999999;NVT;
2-1-2022;23:50:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;29;cm;235;graden;-999999999;NVT;
3-1-2022;00:00:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;27;cm;231;graden;-999999999;NVT;
3-1-2022;00:10:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;24;cm;229;graden;-999999999;NVT;
3-1-2022;00:20:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;26;cm;230;graden;-999999999;NVT;
3-1-2022;00:30:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;26;cm;227;graden;-999999999;NVT;
3-1-2022;00:40:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;24;cm;227;graden;-999999999;NVT;
3-1-2022;00:50:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;23;cm;226;graden;-999999999;NVT;
3-1-2022;01:00:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;23;cm;227;graden;-999999999;NVT;
3-1-2022;01:10:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;23;cm;229;graden;-999999999;NVT;
3-1-2022;01:20:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;24;cm;228;graden;-999999999;NVT;
3-1-2022;01:30:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;26;cm;229;graden;-999999999;NVT;
3-1-2022;01:40:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;27;cm;230;graden;-999999999;NVT;
3-1-2022;01:50:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;30;cm;228;graden;-999999999;NVT;
3-1-2022;02:00:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;29;cm;225;graden;-999999999;NVT;
3-1-2022;02:10:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;27;cm;223;graden;-999999999;NVT;
3-1-2022;02:20:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;28;cm;223;graden;-999999999;NVT;
3-1-2022;02:30:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;29;cm;225;graden;-999999999;NVT;
3-1-2022;02:40:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;29;cm;226;graden;-999999999;NVT;
3-1-2022;02:50:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;29;cm;226;graden;-999999999;NVT;
3-1-2022;03:00:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;28;cm;224;graden;-999999999;NVT;
3-1-2022;03:10:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;28;cm;225;graden;-999999999;NVT;
3-1-2022;03:20:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;29;cm;226;graden;-999999999;NVT;
3-1-2022;03:30:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;29;cm;227;graden;-999999999;NVT;
3-1-2022;03:40:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;27;cm;230;graden;-999999999;NVT;
3-1-2022;03:50:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;28;cm;229;graden;-999999999;NVT;
3-1-2022;04:00:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;31;cm;231;graden;-999999999;NVT;
3-1-2022;04:10:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;30;cm;230;graden;-999999999;NVT;
3-1-2022;04:20:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;25;cm;227;graden;-999999999;NVT;
3-1-2022;04:30:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;21;cm;228;graden;-999999999;NVT;
3-1-2022;04:40:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;19;cm;226;graden;-999999999;NVT;
3-1-2022;04:50:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;18;cm;226;graden;-999999999;NVT;
3-1-2022;05:00:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;19;cm;224;graden;-999999999;NVT;
3-1-2022;05:10:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;21;cm;227;graden;-999999999;NVT;
3-1-2022;05:20:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;21;cm;227;graden;-999999999;NVT;
3-1-2022;05:30:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;21;cm;226;graden;-999999999;NVT;
3-1-2022;05:40:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;20;cm;225;graden;-999999999;NVT;
3-1-2022;05:50:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;20;cm;225;graden;-999999999;NVT;
3-1-2022;06:00:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;21;cm;224;graden;-999999999;NVT;
3-1-2022;06:10:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;21;cm;224;graden;-999999999;NVT;
3-1-2022;06:20:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;22;cm;225;graden;-999999999;NVT;
3-1-2022;06:30:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;24;cm;224;graden;-999999999;NVT;
3-1-2022;06:40:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;28;cm;224;graden;-999999999;NVT;
3-1-2022;06:50:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;30;cm;223;graden;-999999999;NVT;
3-1-2022;07:00:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;29;cm;225;graden;-999999999;NVT;
3-1-2022;07:10:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;31;cm;226;graden;-999999999;NVT;
3-1-2022;07:20:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;35;cm;225;graden;-999999999;NVT;
3-1-2022;07:30:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;36;cm;224;graden;-999999999;NVT;
3-1-2022;07:40:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;35;cm;222;graden;-999999999;NVT;
3-1-2022;07:50:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;34;cm;220;graden;-999999999;NVT;
3-1-2022;08:00:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;34;cm;218;graden;-999999999;NVT;
3-1-2022;08:10:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;35;cm;220;graden;-999999999;NVT;
3-1-2022;08:20:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;37;cm;221;graden;-999999999;NVT;
3-1-2022;08:30:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;38;cm;217;graden;-999999999;NVT;
3-1-2022;08:40:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;37;cm;216;graden;-999999999;NVT;
3-1-2022;08:50:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;37;cm;218;graden;-999999999;NVT;
3-1-2022;09:00:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;41;cm;219;graden;-999999999;NVT;
3-1-2022;09:10:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;42;cm;218;graden;-999999999;NVT;
3-1-2022;09:20:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;41;cm;218;graden;-999999999;NVT;
3-1-2022;09:30:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;42;cm;218;graden;-999999999;NVT;
3-1-2022;09:40:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;42;cm;218;graden;-999999999;NVT;
3-1-2022;09:50:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;41;cm;218;graden;-999999999;NVT;
3-1-2022;10:00:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;40;cm;219;graden;-999999999;NVT;
3-1-2022;10:10:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;40;cm;219;graden;-999999999;NVT;
3-1-2022;10:20:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;40;cm;220;graden;-999999999;NVT;
3-1-2022;10:30:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;39;cm;221;graden;-999999999;NVT;
3-1-2022;10:40:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;41;cm;222;graden;-999999999;NVT;
3-1-2022;10:50:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;44;cm;222;graden;-999999999;NVT;
3-1-2022;11:00:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;43;cm;219;graden;-999999999;NVT;
3-1-2022;11:10:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;42;cm;220;graden;-999999999;NVT;
3-1-2022;11:20:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;41;cm;221;graden;-999999999;NVT;
3-1-2022;11:30:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;42;cm;222;graden;-999999999;NVT;
3-1-2022;11:40:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;43;cm;220;graden;-999999999;NVT;
3-1-2022;11:50:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;42;cm;217;graden;-999999999;NVT;
3-1-2022;12:00:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;40;cm;219;graden;-999999999;NVT;
3-1-2022;12:10:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;42;cm;222;graden;-999999999;NVT;
3-1-2022;12:20:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;40;cm;218;graden;-999999999;NVT;
3-1-2022;12:30:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;35;cm;218;graden;-999999999;NVT;
3-1-2022;12:40:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;34;cm;218;graden;-999999999;NVT;
3-1-2022;12:50:00;Significante golfhoogte in het spectrale domein Oppervlaktewater golffrequentie tussen 30 en 500 mHz in cm;Nes;35;cm;221;graden;-999999999;NVT;
